dataset,layer,num_rows,query_position_mode,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,mean_other_completion_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop,top1_fraction_other_completion
livecodebench,27,462,trigger_start,0.07056188581597556,0.03188779632738493,0.6151544864559586,0.09388619235785299,0.09755589675645342,0.12284155345614596,0.027867965367965368,0.025838744588744588,0.8222402597402597,0.1121482683982684,0.027867965367965368,0.009875541125541126
math500,0,68,trigger_start,0.20629411040093093,0.09766068014655235,0.0017841213724857558,0.23637534919030526,0.33562130834359455,0.2199251084752819,0.17555147058823528,0.15900735294117646,0.0,0.3943014705882353,0.421875,0.008272058823529412
math500,1,68,trigger_start,0.2659635103157009,0.13165703883072744,0.008067880902672186,0.05944071304710472,0.4001217684845495,0.26640612267724734,0.2702205882352941,0.20404411764705882,0.006433823529411764,0.11672794117647059,0.5174632352941176,0.08915441176470588
math500,2,68,trigger_start,0.26538991433677867,0.12795592217897886,0.006340585445286706,0.08125707140082822,0.3680604045443675,0.2789520270136349,0.3023897058823529,0.20863970588235295,0.003676470588235294,0.19301470588235295,0.4411764705882353,0.05974264705882353
math500,3,68,trigger_start,0.13630983699797927,0.05366159745308858,0.5561360909658319,0.011141832616618452,0.1360533794196432,0.16035885873305447,0.06893382352941177,0.03308823529411765,0.8676470588235294,0.0,0.05238970588235294,0.011029411764705883
math500,4,68,trigger_start,0.12559239156818128,0.06505605599758223,0.494532725390266,0.0746002111255246,0.1925341976559995,0.11274049054447781,0.06893382352941177,0.046875,0.734375,0.07077205882352941,0.1130514705882353,0.012867647058823529
math500,5,68,trigger_start,0.12813942705329015,0.08652134835521043,0.5644066811484449,0.04760509319877362,0.2115065388223978,0.04834225994486855,0.03952205882352941,0.03952205882352941,0.8851102941176471,0.021139705882352942,0.05422794117647059,0.0
math500,6,68,trigger_start,0.29246934445794015,0.08925696732416434,0.28502026879612136,0.03459106299423558,0.19276055849759893,0.1951587774229291,0.21966911764705882,0.10386029411764706,0.6047794117647058,0.058823529411764705,0.08547794117647059,0.03125
math500,7,68,trigger_start,0.16070773084784912,0.08762048871229876,0.38171493985197125,0.05130057253272218,0.26858305713326175,0.1376937024624032,0.04411764705882353,0.03952205882352941,0.8088235294117647,0.035845588235294115,0.109375,0.001838235294117647
math500,8,68,trigger_start,0.20221976055215826,0.059089741073394715,0.36003169285900455,0.011880670295795426,0.18629456837387645,0.2395733114989365,0.0744485294117647,0.02849264705882353,0.8308823529411765,0.006433823529411764,0.05514705882352941,0.03308823529411765
math500,9,68,trigger_start,0.15267110118122004,0.06597573015246513,0.35767464646521735,0.08199006423135013,0.18027178847285755,0.2273924039567218,0.04871323529411765,0.03400735294117647,0.7380514705882353,0.125,0.06341911764705882,0.024816176470588234
math500,10,68,trigger_start,0.17602639085859717,0.08733164987728849,0.3370764838422046,0.051562167457578814,0.28992957582094653,0.14540538169881878,0.03676470588235294,0.02665441176470588,0.84375,0.05238970588235294,0.06525735294117647,0.001838235294117647
math500,11,68,trigger_start,0.24900837527478442,0.0727465083644561,0.22235689016387744,0.07936797411564518,0.19468767993042574,0.25457908759605796,0.14338235294117646,0.06893382352941177,0.6314338235294118,0.07536764705882353,0.11213235294117647,0.03768382352941176
math500,12,68,trigger_start,0.22575123601264374,0.08301575706847121,0.26085983348243375,0.01781451003625989,0.27666708772235055,0.2189073358552859,0.06341911764705882,0.03308823529411765,0.7867647058823529,0.029411764705882353,0.10018382352941177,0.02022058823529412
math500,13,68,trigger_start,0.2620699565090677,0.0787500335059389,0.16481725542860873,0.023988482460160467,0.25206579952774677,0.2970585064168143,0.12040441176470588,0.07261029411764706,0.6029411764705882,0.06158088235294118,0.1645220588235294,0.050551470588235295
math500,14,68,trigger_start,0.2339724537861698,0.07389151176603799,0.22361279892570832,0.03357507607570904,0.2471600325011155,0.26167964219006107,0.07720588235294118,0.03952205882352941,0.7224264705882353,0.06709558823529412,0.10386029411764706,0.029411764705882353
math500,15,68,trigger_start,0.19048640955075183,0.08501219958056669,0.3242978580734309,0.02142031940713744,0.29570001067922397,0.16809540852794752,0.034926470588235295,0.03308823529411765,0.8363970588235294,0.0,0.12591911764705882,0.0027573529411764708
math500,16,68,trigger_start,0.254492479349103,0.06879016553199001,0.28357604628100114,0.014237741326831062,0.18654436886529713,0.2611493735081133,0.10661764705882353,0.04871323529411765,0.6626838235294118,0.03308823529411765,0.11948529411764706,0.078125
math500,17,68,trigger_start,0.22264068990069277,0.08174303984731737,0.22942915920387297,0.022570640889599043,0.23150960125905626,0.29384991325273674,0.06985294117647059,0.05974264705882353,0.6856617647058824,0.04779411764705882,0.16727941176470587,0.029411764705882353
math500,18,68,trigger_start,0.2282086718991837,0.07132251309967079,0.3078828859416878,0.025584846454234245,0.21403989699833534,0.2242837045889567,0.0900735294117647,0.03952205882352941,0.7941176470588235,0.004595588235294118,0.10018382352941177,0.011029411764705883
math500,19,68,trigger_start,0.20536617956617298,0.07928576498670736,0.3425684409106479,0.04642917618484182,0.19671045531354406,0.2089257497299353,0.10018382352941177,0.07261029411764706,0.6801470588235294,0.08547794117647059,0.11488970588235294,0.019301470588235295
