dataset,layer,num_rows,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop
gpqa,9,121,0.04928753969128713,0.011808952766187751,0.3834932158308581,0.2680593413754928,0.08230164495858648,0.012913223140495868,0.0030991735537190084,0.7277892561983471,0.21384297520661158,0.01652892561983471
gpqa,10,121,0.052168997031567264,0.01659042669822412,0.29680162926843345,0.3843537280874804,0.12577239569557508,0.0046487603305785125,0.0005165289256198347,0.7768595041322314,0.20557851239669422,0.007231404958677686
gpqa,11,121,0.16381873118052306,0.03197990251370236,0.19822717094716946,0.24201322962676197,0.1121412182461532,0.10898760330578512,0.04338842975206612,0.5619834710743802,0.2112603305785124,0.05165289256198347
gpqa,12,121,0.09512805967199162,0.026633965852333633,0.22667870990747263,0.2672531713215896,0.1587503207462632,0.00981404958677686,0.003615702479338843,0.7339876033057852,0.19369834710743802,0.021177685950413222
gpqa,13,121,0.1275804949200843,0.026155101856474634,0.14429822736535192,0.24627318023896413,0.15555079364841265,0.04493801652892562,0.015495867768595042,0.49793388429752067,0.2815082644628099,0.08264462809917356
gpqa,14,121,0.11530059960878584,0.023040979906285473,0.1814040525947228,0.2634121356147134,0.14227837307594163,0.031508264462809916,0.012396694214876033,0.6120867768595041,0.2308884297520661,0.054235537190082644
gpqa,15,121,0.06650990222326734,0.01834652919085573,0.2844774413946246,0.34808684503736576,0.1365901028048555,0.0005165289256198347,0.0005165289256198347,0.78099173553719,0.1962809917355372,0.01859504132231405
gpqa,16,121,0.09673438402862589,0.01780889426119441,0.22457772542622464,0.186485519124703,0.13983955313759464,0.022727272727272728,0.005165289256198347,0.5826446280991735,0.19318181818181818,0.06714876033057851
gpqa,17,121,0.09527138917714603,0.020842587994796432,0.2200062443648488,0.2518651242067745,0.1325697073720642,0.006714876033057851,0.0015495867768595042,0.6916322314049587,0.23398760330578514,0.03512396694214876
gpqa,18,121,0.0814089424723436,0.018451256213771288,0.25440338093879794,0.2670872724376434,0.12010415409083579,0.01084710743801653,0.0030991735537190084,0.7091942148760331,0.17510330578512398,0.03925619834710744
gpqa,19,121,0.07622066155568627,0.018638542138448,0.31441064967104226,0.28446775487016057,0.10145826236160149,0.006198347107438017,0.0010330578512396695,0.6508264462809917,0.2737603305785124,0.027892561983471075
gpqa,20,121,0.06143552462054678,0.011822191481709418,0.4122971281532414,0.1761818289879925,0.07115999285770534,0.004132231404958678,0.0015495867768595042,0.7727272727272727,0.14514462809917356,0.03615702479338843
gpqa,21,121,0.05556920308558162,0.011602183755810472,0.5129045349014693,0.08445541716126864,0.07693792725643836,0.007231404958677686,0.002066115702479339,0.8827479338842975,0.026859504132231406,0.03512396694214876
gpqa,22,121,0.04906919149081569,0.012398645130740401,0.5137127150188793,0.15979198172442183,0.08138944821870955,0.0,0.0,0.940599173553719,0.04390495867768595,0.009297520661157025
gpqa,23,121,0.05870182953066816,0.009682352737377374,0.5851947271134242,0.16186687156311735,0.04176765564571266,0.009297520661157025,0.002066115702479339,0.8403925619834711,0.13739669421487602,0.006714876033057851
gpqa,24,121,0.037926042133034014,0.007364898368770118,0.6291907614420268,0.12424335157698836,0.046081634836794796,0.0010330578512396695,0.0,0.9390495867768595,0.05578512396694215,0.0025826446280991736
gpqa,25,121,0.06311585866530572,0.01001670982299973,0.6084517851348751,0.07824124391229192,0.05034765744512547,0.02169421487603306,0.0046487603305785125,0.9214876033057852,0.026859504132231406,0.0046487603305785125
gpqa,26,121,0.04215135006618894,0.007107687294810303,0.5786337059391432,0.09249297945090562,0.05153032316160504,0.0005165289256198347,0.0,0.8925619834710744,0.0640495867768595,0.005681818181818182
gpqa,27,121,0.02508241779070871,0.006529163133857141,0.6708687484756974,0.17291286187477348,0.038689854391273266,0.0,0.0,0.8832644628099173,0.11053719008264463,0.0010330578512396695
livecodebench,0,462,0.09512722957980098,0.02317138700516697,0.004166909055436611,0.5892110414706268,0.094668806399379,0.010416666666666666,0.007034632034632035,0.003382034632034632,0.9353354978354979,0.044642857142857144
livecodebench,1,462,0.12650719478432074,0.030614023820297525,0.021866549945384006,0.488037765864686,0.11686444651734616,0.06479978354978355,0.026515151515151516,0.08022186147186147,0.7393127705627706,0.0992965367965368
livecodebench,2,462,0.1549565586467068,0.03882439295459918,0.00951624029450566,0.4509613884862883,0.11446197840482908,0.11255411255411256,0.0496482683982684,0.0017586580086580087,0.7357954545454546,0.09266774891774891
livecodebench,3,462,0.0697597156266694,0.01321076630532552,0.538195575083489,0.1612048852156638,0.05422558209587199,0.029897186147186148,0.010551948051948052,0.8491612554112554,0.07792207792207792,0.028409090909090908
livecodebench,4,462,0.05533131705917059,0.013635843166451458,0.46068092122738497,0.3228411009430369,0.04516480229169436,0.00974025974025974,0.005411255411255411,0.7229437229437229,0.24242424242424243,0.011363636363636364
livecodebench,5,462,0.03065325445266243,0.00937456040996142,0.5208643429078065,0.34972060565308577,0.04502210551178011,0.0008116883116883117,0.0005411255411255411,0.8507846320346321,0.14678030303030304,0.0016233766233766235
livecodebench,6,462,0.1993621535825007,0.039970880646452114,0.2604290202131003,0.21818166476718726,0.07815899608104421,0.1370400432900433,0.053165584415584416,0.5956439393939394,0.17343073593073594,0.04383116883116883
livecodebench,7,462,0.06491483017163215,0.017576433898638798,0.3543727853984544,0.34558868926679676,0.08428286336633493,0.005275974025974026,0.004193722943722944,0.796672077922078,0.17857142857142858,0.016774891774891776
livecodebench,8,462,0.10866985035842502,0.019953745717784487,0.3338992914983204,0.1630314290977095,0.09715150722939504,0.025703463203463204,0.005952380952380952,0.7939664502164502,0.08793290043290043,0.03192640692640693
livecodebench,9,462,0.0696932921796892,0.014361034423423813,0.36280505710737015,0.24174390816295044,0.06263697341294129,0.015557359307359308,0.0031114718614718615,0.7302489177489178,0.1937229437229437,0.016233766233766232
livecodebench,10,462,0.08483379281307893,0.02184254031424809,0.3004402561814754,0.3458601917902177,0.10232415327510506,0.011634199134199134,0.0035173160173160175,0.7939664502164502,0.1792478354978355,0.007981601731601732
